gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10
ind230_context26	8.15358713536138	4.25711764841747	3.03984316160882	5.96414991833241	5.67219579673029	5.13126968818409	4.66201249649924	3.93959495526258	6.48394301605436	5.59659853080159
ind230_context27	7.45911557117493	4.90116474509023	4.6907994544583	5.47797857038766	3.5827611368981	4.69574538122864	4.22099478682374	4.83203449291975	6.17702573265552	5.03426462471192
ind230_context28	7.16756518744364	3.81454989864991	6.18791747839325	6.15738525332442	3.8825697395839	5.27104800894158	3.71395379915573	5.11569691632062	4.18473649376673	5.57079734473159
ind230_context29	7.84522520011562	4.68586433556672	5.53544403343636	5.92225098171272	3.43760086994751	5.55613830576602	4.5142243340729	6.08015526881808	4.89196535444962	5.80011282943853
ind230_context3	9.7983718174541	4.05503962168233	4.32305842926694	4.36724957008255	3.38355491744248	5.48461053229817	6.88243194576883	5.21767149027341	4.05844491794491	5.90388999063507
ind230_context30	7.48153343148441	3.5338075425717	5.8717685648095	5.50671483736255	4.73330624385679	5.18916139225707	6.11736502975963	5.20209397337656	4.29973226994091	5.06426686992393
ind230_context31	7.90642742454477	4.98336793919355	4.97523429464256	4.76265032325923	4.44846933194412	5.88751692733492	4.49867937754198	4.37666489154113	5.09000363155373	5.66930746425054
ind230_context32	7.32754202181668	3.59890895222997	3.9699843672888	5.46497002583939	5.38512620456961	5.35347124496022	4.36154651486013	5.06811055300053	4.45195619733414	5.40231987934612
ind230_context33	8.47781557757978	4.41778512960879	6.21126362946988	6.16114443567701	5.01199367067982	5.18582346678696	3.47408475542616	6.17383197056934	4.37970915119041	5.18433113766576
ind230_context34	6.47183219207754	3.6145952303219	4.3640560655409	6.79847543736556	4.6124863610178	5.82860023009939	4.33051821078099	6.58959187190941	4.44487941327506	5.20796791903834
ind230_context35	6.21542293969685	4.07592168554653	4.846123476289	4.65855912885149	4.90691481157728	5.58465760401171	5.2811961580622	4.18052139642691	4.5335325274754	5.96497256341825
ind230_context36	5.87561239291423	5.67288817803337	3.95998983548703	6.1615510476512	5.00542393924803	5.64218092321099	3.62267727491871	4.64573892310264	5.55186872727432	9.13265759940261
ind230_context37	6.95456492167284	5.25785372371684	4.58261742021264	5.42801200259491	3.80297598762205	5.84538146092712	5.80912706442338	7.10532236407054	4.38793036559181	6.6702460262801
ind230_context38	8.35302663412733	3.72145024278579	5.15223274464612	4.86262332844384	3.90968535921887	6.79172363634116	4.20238908087414	6.80892655750626	5.92044630242563	4.99728004939965
ind230_context39	6.4607486657218	3.92077526381131	5.20479410445647	6.91659895961298	5.70628426326665	4.46078693291177	4.86407805802667	4.74141073379724	6.62071967947112	5.23739302191621
ind230_context4	6.96869655042376	4.74178214312543	4.83035589926659	4.10392087369756	4.74351111414694	5.82352801930735	4.25137287692167	4.22600364598353	5.38822160359686	5.31229453003904
ind230_context40	7.81922421864352	3.59325314622409	4.66418562914002	6.87884964772408	2.87759609062567	5.10614880857035	3.58262424419114	4.70140460336348	5.29836877040173	4.65985567550943
ind230_context41	7.99296471185615	3.45994932429891	4.34852750393016	5.40425007311807	5.46515039806056	6.13092595295413	3.62737039418453	6.02103778134788	6.77137310965324	5.1081159355004
ind230_context42	6.1965443447085	4.01448500682014	5.79798579947853	5.91648640476113	4.43746001156037	5.36562163882719	4.41645431205749	5.43591292395685	5.84434416876542	5.33384218461031
ind230_context43	9.75466561016787	3.71588266343743	5.51902204417433	5.63148499707684	4.29090340422205	3.13465290267638	3.04528946313215	4.23734175748809	5.03355710444638	5.05159459065552
ind230_context44	8.91026351766136	4.17352290917155	7.0304078977852	5.52455521258079	3.8334153564453	5.54380655918915	4.43854814877077	4.72227916203244	3.99932786833352	7.32328940078204
ind230_context45	8.49014551968394	4.15671648370752	5.08651499515645	5.18902290154268	4.93172844644816	5.19155439053198	4.10652742425276	5.22430200915425	4.44238646960785	6.569336777856
ind230_context46	8.09756190073464	5.18259809100942	2.5264643940658	5.04074269437535	3.76354059224237	5.16283220380724	5.21924030882888	5.04359847878529	4.65331471843737	5.27206311625266
ind230_context47	8.89868588781147	5.68699253066331	4.10687697411534	5.27940186788291	4.8946732953322	5.34781595824341	6.17646083876881	4.86543907773412	6.52871843554837	7.13853422962731
ind230_context48	7.3818507413385	3.48099793994235	5.43208546612919	5.88658027293943	4.40767306678638	5.14914491771677	2.68732328197059	5.53529334523806	3.65119235762161	5.86735019266974
ind230_context49	7.15834256770519	4.40048177529401	5.04096959530337	4.90395395240573	6.34225001659127	5.36491780840359	3.25310787638202	4.65179490750562	3.12567788642989	5.72883246987985
ind230_context5	9.15153397148863	3.4115917709528	5.61632526447638	4.13990187866958	5.39171004223365	4.82291375487911	3.47614328743891	5.11398778696567	6.3969478073719	4.44851971619911
ind230_context50	5.36958614264108	-1.05080041818107	0.158641165527954	1.31447774139478	0.569198305194744	-0.546818900710128	-0.173050256281391	-1.28542313152008	-1.58874971119541	1.68102092111
ind230_context6	8.12296470731248	4.52558617085643	6.35988812424051	4.97972560878938	5.98867814065346	4.741311899005	4.67841288181477	5.12237078444918	3.8516560492095	7.40068664755539
ind230_context7	7.675184199193	5.04087186400589	4.58340995800191	4.31330073993029	3.98856599160709	4.33713323118463	4.77844003882192	4.7974205369781	5.54923873053262	4.51041300427962
ind230_context8	7.48209156779469	5.03526568039943	4.04125231300953	5.79414199650799	3.76604801302862	5.94095652720377	4.98905182548798	4.01026465259985	4.45402580925271	7.46306328081198
ind230_context9	8.16852793097781	5.86136353949218	4.58975160590611	4.69791343413284	4.10974213910272	4.47957483365397	4.26041277225819	4.63228104292728	5.33958300749284	5.42363473462161
ind231_context1	5.42083241065715	5.51197174110949	4.77183310972222	5.57430695273984	5.15013908924313	4.59892082126974	5.64743766035498	4.44427235803178	4.51980826874641	5.43359977871744
ind231_context10	4.0221477759147	6.06875092837198	5.81039847020687	3.99998844547592	6.38646191107661	4.44614719761031	4.25015938321673	5.47637111957135	5.15620295313101	4.04647535637053
ind231_context11	4.40472937477114	5.63526511186067	4.84761075094356	4.69879756179939	4.75571232299213	5.87426133531528	5.93284782663953	4.46994678383571	5.15328539091758	5.17117038038453
ind231_context12	4.81692063457317	3.74194439269411	5.78393066476312	6.62822897522831	5.26670973786397	4.5411799439441	4.82809768313702	3.53772387862324	5.39699620507647	3.16820034042278
ind231_context13	4.63782677539847	5.9930713830033	6.34492063685374	5.6418484956609	6.36762506224215	4.02889403626502	4.39749198828098	4.8459996759058	5.49798857225095	4.24555014276156
ind231_context14	5.24806842375833	4.76807898915658	5.06771941394031	6.81225631591435	5.48718055543765	5.78158210530215	5.77573041052386	6.01174990681282	4.69371432788299	5.77355091703276
ind231_context15	4.81293634006068	6.30864067035871	5.81437526348703	5.39822622938557	4.05383192476705	5.14426855087525	5.16908285411465	5.46443421259693	4.99133079585516	4.00744771989625
ind231_context16	4.61213615533792	5.56933132396307	4.77804927605131	5.19002281523967	4.26626353312527	4.56529202379331	6.30894168474833	4.197053748154	5.91071564794933	5.23192813746216
ind231_context17	6.15364979551755	5.22000062177174	5.79458168973289	5.85543575531512	4.44281015350655	6.7251399070161	5.12922466978655	3.99784200553739	5.65825317347736	3.16412436922371
ind231_context18	5.78215117341297	4.13981013176006	4.12284996474893	5.62855811492636	4.66888703239163	5.341475212759	3.34002753394447	5.39104700728431	3.95839769657963	5.38423378054761
ind231_context19	5.36036820144373	5.90704564431599	5.39104339471849	4.90978760719069	4.62569887740941	6.2592502032041	3.06694928764077	5.81929859174744	3.87253467822185	6.37204910081362
ind231_context2	3.75129951734235	5.04342295064991	5.74451378879168	6.64021666999585	3.9948579782658	6.21132966985691	5.24707440318518	6.73965456883771	2.91283841602036	3.74517985144826
ind231_context20	3.88676607027915	4.68460010041977	4.75849061392181	5.3135293778801	4.91040705327264	3.92747661640352	4.99826717485701	3.9248015647111	5.13129681260218	5.7916960454024
ind231_context21	2.75094491508447	6.38525319970206	5.38605522079773	5.52062669336862	4.11238521276428	4.59326755088538	6.91715322257822	5.18428721536975	6.09343116987464	4.36616134811071
ind231_context22	3.29947180884587	6.61701001199238	3.0118010351497	5.36896019340828	5.55703784357697	5.67263717721131	5.12255035896275	5.15745410010828	3.63373930045838	4.50158451751965
ind231_context23	2.51653192320683	4.74673821243166	4.30050440363148	5.50367032858391	6.73402154620382	6.47166168549996	4.20943031885838	3.87032106159869	4.71072506641614	5.36956476431122
ind231_context24	4.97706605531996	6.83536260413366	5.58166013078238	5.23546559196403	6.38589492184752	5.64694271701875	3.56000775888185	4.19499479587409	4.32066605756641	5.50901303867543
ind231_context25	3.07305959000909	4.38645134121354	6.19514148233143	5.98147094985094	4.67935208229446	4.37313520838047	5.15270159094625	5.97452599212852	5.71710882130417	4.53637752390439
ind231_context26	5.50531397921779	6.07888616942536	6.12345835020193	5.14758410312603	3.90642997806779	5.18804790212773	4.48061949176024	5.37918226231328	5.01771269966301	4.29836038961939
ind231_context27	4.21090557827149	5.66653342609981	5.27444027005102	5.79029084043834	4.45593707924687	5.03002971356395	4.96605051298152	5.27695032224634	5.93190130044969	3.55556744623068
ind231_context28	5.00845418134887	5.0158948240043	4.2626125664778	5.77837879668412	6.82479139889695	5.69456153851158	5.08384177876461	6.4977899945652	5.89642853035062	2.36707421781953
ind231_context29	2.88510101727996	5.36050827267658	6.41123768422916	5.01736586297328	4.06516459959222	4.25516367560328	5.93025639037274	5.38796482300916	2.86644030800083	4.81525371018719
ind231_context3	4.36242363931121	5.28325935232574	5.3085912407471	4.79290943738132	4.18720226139298	5.34599212093093	5.87242949066927	5.49551338470381	4.20272899259016	4.53120572776574
ind231_context30	6.36509528616848	5.63072893922067	2.44071431313153	3.54762269496304	4.08441833135606	5.93927082844111	5.42551536774962	5.99998516638042	5.75791198975954	4.01981626586598
ind231_context31	5.77831900204708	5.32548833689399	5.35976412747079	6.55808404647153	5.77052019288878	4.3129812178756	3.84839540426661	5.48424753682864	3.35916605825824	6.39096474594013
ind231_context32	4.36993875560197	5.45647574091745	5.40738856636637	4.86891564568735	5.5124151630465	5.55687630915404	5.04524636949621	4.50603268279132	4.69920635385058	3.08530914633406
ind231_context33	5.94734334931422	5.00807599917833	4.76586321311814	5.05400457078524	5.69090933397762	5.91616962689022	3.72885338889018	4.84577521189377	4.54781843038794	3.60731181579611
ind231_context34	4.74824919895902	6.00305092482322	4.55992226349193	5.1255856407585	4.31578961758639	5.97441723010771	4.46343001060751	4.72609270684064	4.78253181515936	3.53193048190128
ind231_context35	5.91371673989734	5.24104937489566	4.68828362353885	5.24130932384214	5.34318193530211	6.10807557235588	4.39013863273067	2.90529394892636	5.08757711639751	5.39186243988374
ind231_context36	5.42982009827725	4.9602965686917	4.12264587158446	5.71298598175349	5.49816165791237	5.574346673078	5.76641503607648	6.94922017656595	4.41800841409307	6.37929071135754
ind231_context37	4.1143598571557	6.09673354066205	5.50675776978252	6.74151642562364	5.58561364636454	6.21105602094507	2.52073313528989	4.86671657637104	3.68838397412732	5.61832175743954
ind231_context38	2.97321972099567	5.15071628326792	3.27569788520793	5.91485879047675	4.91620180606655	5.9435958859883	4.91996580003023	7.19036836769067	4.98042854531076	5.2677586776182
ind231_context39	3.95848932038608	5.81425703985431	3.53472367710425	4.57750376976681	4.19461615370902	4.12439346140251	6.09234391724484	5.45876004482879	5.21984604665145	5.85882490558089
ind231_context4	6.14728011257301	5.76856862297824	4.51001264735951	4.03894622523221	5.47313414427074	4.65155438179549	3.70180684849983	4.12831501305605	5.10820981653889	4.45139244614995
ind231_context40	4.94972798341854	4.93632419082267	5.02815520681251	5.38235272618542	5.06534566722765	4.6915473256104	4.31833730040999	5.29846221214253	3.95730308995789	6.50973419303742
ind231_context41	5.35247995099368	5.86662447714787	5.82577922385049	5.27588222077952	5.95042423308317	6.67867177215049	6.21323379687393	5.59090208826794	5.00571322595313	5.08458825031908
ind231_context42	4.21212010885866	5.34034443061671	5.03700754870471	5.36229168078508	5.3178691987475	4.84682657768211	5.80873048795648	3.93133423838072	5.58540865970678	5.18789060723509
ind231_context43	4.90601781202023	5.77578504149672	5.1849995471559	6.09870432715654	4.37864222805638	4.81061497317381	3.73538335626295	5.68772139522758	5.91623421219681	6.38767677466555
ind231_context44	4.34747803083251	6.5704542359752	4.15049848784519	3.85701708167517	6.80553747113204	5.34179255264088	4.91371266423796	4.59381901293955	5.13537792329015	5.8450450944756
ind231_context45	4.08967462163406	5.14369513513764	5.21471076821282	5.89157786059303	5.50929633201198	5.21360919093996	5.42976955372136	4.82387289009674	4.46688188400071	2.2994898148439
ind231_context46	6.44032043966175	5.23665947759979	6.24582892774345	4.80531657326381	4.85672344914496	5.82402330515845	4.56368378976403	4.86178242101618	5.03367667288243	3.91820476630904
ind231_context47	5.02988916542188	7.39731945084078	6.0200049758528	3.7770322045857	4.67906668902288	4.24120147455343	4.83502711199785	4.56443987414967	5.07207282265302	4.44032425142551
ind231_context48	6.23710676267012	5.43020781729597	4.55154781595082	4.448036629848	5.50843771092961	4.98424056493441	3.85689432779977	6.42366661766086	4.64881538646167	5.07887047503694
ind231_context49	5.9250833233433	4.60425816808893	5.30348825259251	5.68512272349691	5.71351938186737	5.40491111622	5.6600383810656	5.09548455125151	6.42231523582356	5.25438218091161
ind231_context5	5.7781817610121	4.58934291053203	4.23642173979819	6.24188061044431	4.6173640838289	6.22969711322147	3.93036844127658	6.19455328243892	3.96028383186336	3.47722022148238
ind231_context50	-0.236994114292709	1.23069337246381	0.128110791907433	1.04675305822706	0.343586246191107	0.122238235463151	-0.240436024976238	0.262628165340311	0.15710906535744	0.130665248433592
ind231_context6	3.63991653372691	4.03456101086867	4.64996460904348	5.37430583594088	5.01300745171002	4.95754969289037	4.23329815291442	4.8966117481933	4.93730091524197	4.89664520367839
ind231_context7	6.33088087826819	4.96542831547907	4.29263186248831	6.29442668917955	5.68440857401741	6.82703539532008	5.12330650978702	5.29303315011556	4.53146955877682	4.05263456117951
ind231_context8	5.03525001157824	6.02015996165786	4.6707241457718	6.44968957065227	5.4366312038013	5.72585350310171	4.5938287567067	4.84594165900986	6.60727978648675	4.32726492890131
ind231_context9	4.69814057530165	5.73477898607112	6.96095201702524	6.45496451166319	4.16684397954188	5.31279717138198	5.14780965512444	5.45555472697805	5.71962721028361	3.90095672503478
ind232_context1	7.4597537426694	5.85603981953014	5.63491740960249	4.80775619177624	7.52815772215955	5.33055705276993	5.35816716645198	8.08214289842892	6.71366506632254	7.93731085516472
ind232_context10	7.06306051205774	4.83832640172748	6.66154749610451	4.38923910949264	5.47842011233398	6.98970372903034	5.37489727216164	7.10553248369696	4.41703280929274	6.1983063971359
ind232_context11	6.27036649127869	4.7704905054965	5.5916438564506	5.59527863036697	5.55421085125441	6.49503510409302	6.77732041688609	5.7842928352658	5.84693637418987	7.62632307135457
ind232_context12	5.34384208523863	3.30378496781845	4.86686050799218	4.93009863331193	6.61351638965455	5.159809185319	6.799971309193	6.0121352608713	4.87978238819455	5.36037818121035
ind232_context13	4.20642891852048	5.11076737198929	5.10077861792643	5.47961302049636	7.21616295835969	6.25508493657519	5.56036969991703	5.79674947264162	3.64537911278427	6.66500047278841
ind232_context14	5.148844160736	5.1868742260433	4.89587708133427	4.67696505115719	7.1287718703694	7.29873011296214	5.47438399860729	7.97314033493532	5.96516086314801	5.4564412852884
ind232_context15	6.00245366277374	5.74710209256912	4.39800910181156	5.86593455053277	5.21130744051495	6.4849800207464	5.12250093124607	7.61607098190558	4.58634882709115	7.83630262121312
ind232_context16	4.83471953053369	5.7485121560235	5.00247033230092	6.27888168640475	6.82751279717767	4.99969631934276	6.5514765817797	7.29125479083832	5.63831572843594	6.51756618678485
ind232_context17	4.85356961826709	6.11163560589415	4.90804876363918	5.45952037428948	6.15256054497902	5.82406682695266	5.71997949175243	8.5017685812992	5.73900256039424	8.15814126588112
ind232_context18	5.4955439061817	2.96870779601581	5.6575056150538	5.74142722374684	7.01569740502871	6.33434321071305	6.6771552459337	6.12304018770105	4.13144874423493	6.3920481024231
ind232_context19	6.04800952983109	6.35019427319211	6.33084652014178	6.38749967997213	8.24173220240086	6.50257275987492	3.16625775625287	6.66622045744126	5.49406537177079	7.37213785397871
ind232_context2	5.92058212769541	3.04857284972151	5.65620869318842	4.35161924395324	7.00845985056676	7.86999517044392	6.25744769881997	7.21854292077231	4.67120325581948	7.30581228495605
ind232_context20	5.19324626463054	5.3085429832456	5.68622522957521	6.71359362711045	4.9091442227394	6.28001481951339	6.83961004132111	6.78415709981691	4.93029027603784	6.81447782278481
ind232_context21	5.41287214457086	4.82549680597185	4.63308153062801	5.81012314766772	6.0641814859635	6.08706509162863	5.32946417523807	7.55645316281471	5.30055381675781	6.93561994841081
ind232_context22	4.85277475923981	3.7622123861845	4.42571182436736	4.29592058694925	7.1164978392358	6.13147112566516	4.84463852491856	7.66406412616558	4.50782085110243	7.33632485066043
ind232_context23	6.45279527251133	4.09044548723086	3.49381514129471	4.36009797622333	5.77107764927126	6.47976453482705	5.51697813162834	6.94435491333709	5.60071475420114	7.49354517715055
ind232_context24	5.52487652543016	3.91024868722919	2.88823867996377	5.38914470878316	6.21872382939935	6.62763344023998	7.14348779671839	7.19971952797136	5.39734562107973	6.53633251433524
ind232_context25	5.49483982528837	4.95484495754608	3.15907234231871	4.17848675113097	7.18833864420602	6.54266535777646	6.02872076613969	7.05910824134916	5.21393680195723	6.36655831435071
ind232_context26	7.25205000841242	4.15208031644427	4.27172494535776	5.12914729622851	6.65586832725247	5.92295699878781	2.9939219918906	8.68700308502173	5.7181022211639	6.30170887016135
ind232_context27	5.73913572365152	4.04346497665045	5.18520081233023	5.70121887817412	6.62438199609561	6.56926888907285	5.8744773230534	7.65478786557423	5.56736193728616	7.62363188966998
ind232_context28	5.52008177268398	5.78994771930861	5.06232986476469	6.49243424629521	6.06723554656462	4.15478510622562	6.92794614319631	7.40161196802418	5.24626561439212	7.22871852085889
ind232_context29	5.90878087304072	5.0421289464596	6.2425388754886	5.34708289484978	6.16831186599143	6.45120638260409	5.65693514816089	7.8006839179149	4.88657876831351	6.12614294639
ind232_context3	6.23506722489243	3.9081676964848	5.57736491559229	4.39861402651338	5.6603036729589	7.05534569646443	5.09725588971794	7.08525096477808	5.86891899430807	6.43640821393236
ind232_context30	5.50686619400748	4.64677692373911	5.68425961371029	6.64841921047064	5.9817866433102	5.3733856937969	5.32339676568151	8.2630333096564	5.24095416100442	6.19636308665771
ind232_context31	6.42984407610885	6.44238187685342	4.62201510609874	6.58182850675762	7.97287438949642	6.33538548881735	6.84328731874332	6.31561810487166	5.46577152820817	6.85468782822459
ind232_context32	5.00279712553238	4.09728367683551	5.64142223797213	5.20479973516607	7.45853251816568	5.64774894616483	7.89216033716813	6.83232867101593	5.4533755477437	8.39669346813323
ind232_context33	5.2086832030288	5.89362214759712	5.13984152570585	4.83731863625765	7.18136863493522	6.77423837226947	6.47401352082485	6.86720606824952	4.11692755794397	7.32379998414441
ind232_context34	5.57507549740356	5.25148482552138	3.95881050157888	5.71626119599242	6.68619560860443	5.80133371607941	6.61695574519232	6.73774228718173	5.09231400896149	6.73027416370903
ind232_context35	6.63655989697988	4.82740482674581	5.3163621752518	6.26187565350094	7.26286174152988	5.04492568630604	5.93350728884025	8.04222125689488	6.74112304689277	6.5968523904772
ind232_context36	6.49413562614555	5.18827055482319	5.33994555850504	5.44368162132146	4.78412516652494	7.11663585935085	5.27957000883654	6.75118177483051	5.65781213738236	7.56274745764101
ind232_context37	6.39250089090661	5.56061470160368	5.92655259077292	4.99839105336279	7.29572300297261	5.78765902200391	4.77648113018013	7.48992617065712	6.85102639852356	6.02309969883462
ind232_context38	6.43107992650658	3.82104904603447	4.69691529800776	5.02082391738236	5.78099462816048	7.43883985589095	5.45638775553842	7.26189940463546	3.42528031295203	4.92928124012521
ind232_context39	4.69315466446398	4.68161753321401	5.5930651485554	6.35394823846244	7.0721707443428	5.25329934609084	6.18675924190407	7.2664479144117	4.37913817353305	6.67011009252577
ind232_context4	6.2510597005289	7.01288912405311	3.69617873031055	6.79425745776508	3.97785000409866	7.00621712156113	6.47515992999628	7.06050707775872	5.73526044715838	7.13501458620689
ind232_context40	5.03168354687224	6.77074423350489	5.02892683098695	6.56344090439002	8.20691965528105	7.27204036533136	4.03212230941016	6.8118614999928	4.06587243154244	6.22638458515111
ind232_context41	5.86089836576483	3.32620784287797	5.1258332913063	6.07200566481274	5.60888856220456	5.08737841787313	6.39301644576402	8.96067575251825	5.15318944266254	6.03162775878799
ind232_context42	5.05013653780718	5.05928481395519	3.75738203124105	5.45673624656234	6.28371859128806	7.09455415419331	5.27536225418588	8.41531499398303	4.93763980340025	5.16281852609337
ind232_context43	5.03318112277745	3.66660322813297	4.63961535696586	5.25292506761276	7.58928630523394	7.79388684059767	6.00082521878716	7.30396766790354	4.16670459881182	5.91631883207411
ind232_context44	5.01474293466106	3.34250398570398	6.31073464050929	4.16910299573805	6.33716773154291	6.20173126240361	6.42116488081097	6.12368392909758	4.2802259052771	6.51043267351438
ind232_context45	4.23856352500939	3.67497539592895	6.21498032995335	6.40661978199884	5.66433762584044	5.53594340277761	4.63722321186317	6.90713114667552	3.45907036735079	6.18159472700733
ind232_context46	6.80487433169496	4.48521942198543	4.95741987934395	5.99138932782698	7.08958751280698	5.69497044719487	4.81969947212133	7.37374379529911	5.3097898036706	5.98570623963347
ind232_context47	6.98145732406635	5.41267118197277	6.04392906913218	5.15403961797287	7.01596089835549	6.4342237416737	4.65714641458265	6.55026573510811	4.8956852088082	4.86307631494564
ind232_context48	5.27317192052434	5.36998091307994	4.05329540668499	4.76936560102102	6.92222349165054	7.56611930248217	5.02182548950686	7.59877615639232	5.76445656606333	5.48268892047902
ind232_context49	4.63343879921549	4.7740702060121	4.37329770781144	6.38140938667043	5.49340892895547	4.87156828440684	5.4726581630906	8.58915284523619	5.3309063406365	5.97607491195285
ind232_context5	6.31565433954952	5.28564868354687	6.46661156818976	4.50980553634676	7.40004390389331	7.64809000700293	5.09233718886597	8.65692725039582	3.61880798798802	6.22214346509678
ind232_context50	2.11813793721172	-0.245732930678442	0.385804334160199	0.782204815110596	1.68385698133762	0.506073907970175	0.233202506209211	3.53711560359576	0.415245551120031	2.28222038908883
ind232_context6	5.97503110960706	4.29716920594916	3.52199678226223	7.19170360209447	6.7946272185298	6.30632344846736	6.31348481092838	7.64571493059322	4.2840075842104	6.78321706618914
ind232_context7	5.61517815923318	5.45573333030488	4.00118703854462	5.33321920645302	6.28379875568289	5.92362416073675	5.08595166718641	8.15865740595556	5.02331878409151	5.66459462680044
ind232_context8	7.1322721342755	4.20172175373076	4.82812974355442	5.24191531900973	4.36300209034191	6.36983263683323	5.94761151507848	5.79612153676954	5.22265612680517	6.49096699713523
ind232_context9	7.59355294200719	6.56281477736676	6.67861120700444	7.1190642028012	5.34617336974446	6.10702305086742	6.57735407685757	7.13842233778381	5.10732673302056	4.8632670885239
ind233_context1	3.98421653160822	4.75700919782646	4.7288154258918	6.18484743225487	4.36545777197912	5.21692551024161	2.74596624815375	4.50850758655431	4.47368793215521	3.69440917571008
ind233_context10	4.73994003579487	5.43645259130022	3.53266852565207	3.28420700799988	5.87689440003625	4.70590520525151	5.63698040668572	4.91572536537377	5.4135849649827	4.07125357749851
ind233_context11	2.42632222225654	4.01434171817094	4.78951196434961	5.72116867341324	4.54681563033024	5.71995900616728	7.33209631663766	5.49059660203432	3.74138950727505	6.70483316230336
ind233_context12	3.73745340544135	3.31955453050824	4.26764740101181	6.56080911798889	5.14007155901812	5.68612758899046	7.5943562374946	4.39268411937887	5.18906797581689	2.58184449533401
ind233_context13	4.39624308892678	6.75077477081827	5.89046304295097	7.26609539012127	4.48374551556688	3.7709515398934	6.381452486821	5.67060034175231	3.93746209050554	5.50786727233951
ind233_context14	5.54102171017856	5.15081037195388	3.56924688492118	4.7944432739798	4.67251897277833	6.71606062977379	5.24131557441431	5.11736585830852	5.58467524947897	5.75210579236247
ind233_context15	3.8188543189279	6.38529435082029	3.59027883464675	4.88818709345804	5.10321176733127	4.88195546112738	5.38829149833475	4.3884613158303	5.85394483244787	4.71113499740661
ind233_context16	3.26014997481608	4.48366011167507	4.98798801330758	5.68152554928645	4.59024209352072	3.11161437209724	5.4719759994035	6.8949310037124	3.58251580855771	3.92866258947216
ind233_context17	5.33613695044306	5.09599638786409	5.84259119279757	5.74498478306812	4.97961165420015	4.10123258303642	5.4814854489788	5.61751887199928	3.84178902741301	4.57255469044032
ind233_context18	3.42958325182857	4.61756981096247	4.36191609268774	5.92714867688976	3.59167894870197	6.20591105910939	6.30535389302953	4.21067183069599	4.99878429731124	5.61100268758917
ind233_context19	4.55332700012387	5.91499460747252	4.71635608424295	7.18253466277575	3.69496955561333	4.70705015478398	6.363478612956	5.25002371909108	3.91993011567935	3.34450092653327
ind233_context2	5.09775819978126	4.92975658569328	4.60440820185797	5.12824492939165	4.32988056121828	4.60760560681671	5.39710675266722	4.15032692996623	5.33155057517402	4.46712379728708
ind233_context20	4.3930365122174	3.85420925301878	4.02928590372849	5.1090182426036	5.67189766697849	5.54247017923038	6.40035086694084	5.55589130185222	4.27454273375035	4.99671530214502
ind233_context21	4.23789427628282	4.81614516629037	4.95003916529723	6.25774570458585	6.15293773160891	5.02228139900194	4.67153664888021	5.64537955041367	4.14217779045837	5.6590768046616
ind233_context22	3.50444490363557	4.8146797878478	5.09179794049535	4.93948780122335	3.94780566387873	4.60423946801772	6.19407393935391	4.87862410458375	4.33602974557845	3.05014899159066
ind233_context23	4.72738685734704	6.02424951745813	4.35745594400794	4.96178094940216	6.36128217458803	5.01712397532889	6.63047334492359	5.76652395263184	4.76902622588048	4.76734665969911
ind233_context24	4.04962539021831	4.66129372594171	5.30975781545471	6.45599646773212	5.75018075375989	4.89996843339752	4.42194620068001	5.36431932837178	5.86243130236726	3.10909428993546
ind233_context25	5.15483691921353	3.25564302942914	5.24307685153866	5.0420799540391	3.97817391762693	3.48844019043521	4.47363322598735	4.4071719957267	6.05997246100797	3.07278716008781
ind233_context26	3.18030535299496	6.1338528876824	5.10849574156215	4.68072607705028	4.73061466612211	4.0246155333426	5.63885970191838	6.29759511705781	3.18607780395799	5.18845880531689
ind233_context27	4.29862681178909	4.65171409324874	3.9289170257383	6.05107564448234	5.66719424444163	5.8824504437351	5.09613385371575	5.55615571245078	4.86474022010153	3.65750136368665
ind233_context28	3.75504038339595	5.59716795024607	5.45270277880739	4.81597923474259	5.80456969984751	5.38081438341438	5.09007760431522	5.66664322633019	3.42471162175566	4.43148978134721
ind233_context29	4.29719010458142	4.16392632376324	6.13434307066126	7.09833672246594	6.09223954100658	4.32584179228814	4.98856033428523	6.2700879378146	4.7743812139833	3.95113630609191
ind233_context3	4.23369963788388	5.76176151789398	5.39520076456073	3.60737441335957	5.4279921921066	5.48813328425204	6.00335405376101	5.29524180821137	6.25569081752826	5.01890329541988
ind233_context30	4.62103161273495	5.28455888348805	4.51496267344836	4.81943509310178	5.06706836363256	5.63188143364256	5.37025697699353	5.64688084548722	3.93039762009143	5.5451132207833
ind233_context31	3.89056328708787	4.75369786190112	4.76774173407308	4.81499886511403	3.28557853609151	5.74974971977513	3.15391755598975	4.39264208003324	3.95418952813023	6.43581586662863
ind233_context32	3.7102250848467	6.68110497776314	4.178495164866	4.6386433923647	5.44351622345946	4.44940676225749	5.83210563343101	5.33382559473743	5.26732192069213	3.78814222533911
ind233_context33	4.615707986299	4.20824725597858	3.32840985603348	5.84446740064257	6.11097009225456	4.86318772932103	5.89980552196472	4.98565963332477	6.49952754762808	2.87455511811585
ind233_context34	3.40242230616004	5.03601692178534	5.18423778683655	5.16134303956749	3.95322092783517	5.63860961444028	5.28466224529851	3.29424403515045	4.95315396277756	3.80137331001413
